0	1	2	3	4	5	6	7	8	9	10	11	12
2.7949573e-05	1.1411297e-08	0.0002052281	0.062792026	8.3494844e-05	2.6326417e-05	2.1278898e-05	4.7283898e-08	4.1776348e-05	0.26527005	0.00022762101	2.1804035e-05	0.0005748593
1.7153872e-05	8.608439e-10	0.00010374326	0.18602645	4.579266e-06	1.580948e-05	1.1940601e-05	5.9446004e-09	3.00388e-05	0.39434865	2.0099787e-05	1.6090049e-05	1.4688565e-05
0.0011226925	3.0497902e-06	0.004650574	0.002143848	0.0044817184	0.0011529004	0.000759452	6.8582535e-06	0.0012249898	0.06336791	0.0069142682	0.000804015	0.018378664
0.006537524	4.945169e-06	0.03681384	0.00032037188	0.0014363471	0.006013033	0.004097903	1.254956e-05	0.009639651	0.02021203	0.0032252762	0.004014055	0.0010967604
1.3229285e-08	2.9348292e-14	1.3661878e-07	0.46492353	7.960796e-09	1.20015535e-08	9.534405e-09	3.852512e-13	2.337234e-08	0.6077138	1.02347244e-07	1.4022569e-08	1.4931437e-07
2.8233703e-06	3.2225958e-11	1.58182e-05	0.30339354	4.7069028e-07	2.3495584e-06	2.0695788e-06	2.7180552e-10	4.9241194e-06	0.44982895	3.0350307e-06	2.4685864e-06	3.1705692e-06
0.14493951	0.015762234	0.35875222	1.7201817e-06	0.98108095	0.140303	0.07992837	0.018731248	0.107597485	0.0024447343	0.9421052	0.078711614	0.9790893
5.10944e-08	1.8456653e-13	4.207475e-07	0.42357704	7.9030215e-08	4.7137394e-08	3.6882163e-08	2.1756928e-12	8.4175056e-08	0.5484806	6.536812e-07	5.5740838e-08	7.4362254e-07
4.791204e-07	6.409923e-11	2.3493724e-06	0.2695302	1.7983537e-05	4.3938604e-07	2.8377477e-07	3.388409e-10	4.977932e-07	0.41104057	4.9054706e-05	3.6490292e-07	0.0002955071
1.04976166e-07	1.4603213e-11	4.0488953e-07	0.34281266	1.5772466e-05	9.933959e-08	6.969392e-08	8.801726e-11	9.1002086e-08	0.4703595	6.0815826e-05	8.6881684e-08	0.001246635
3.5478537e-10	9.3046066e-17	2.631985e-09	0.59367216	2.3938547e-09	2.7956626e-10	2.0983684e-10	2.8380618e-15	5.716656e-10	0.7333898	2.7708108e-08	3.5126782e-10	1.1618395e-07
0.0005838063	5.959702e-07	0.00432841	0.0032280844	0.00071403006	0.0005710345	0.00038345554	1.903448e-06	0.00081088406	0.06683033	0.0015788204	0.00039584926	0.0017835897
1.0084862e-06	4.452285e-12	1.0490823e-05	0.4092094	4.3394778e-08	1.0203611e-06	8.116664e-07	4.630688e-11	2.3646846e-06	0.51547784	5.572941e-07	1.0968591e-06	2.8816223e-07
4.7856192e-06	1.8402617e-10	2.8258994e-05	0.36200115	1.323308e-06	4.04745e-06	3.4900604e-06	2.1935511e-09	9.202278e-06	0.5020076	6.538853e-06	4.211942e-06	1.11348e-05
1.2830507e-08	1.38046795e-14	1.0511963e-07	0.5153331	8.2022575e-09	1.1782832e-08	1.1224915e-08	3.9765858e-13	2.8306816e-08	0.6514493	7.723807e-08	1.6395795e-08	9.078452e-08
2.708583e-07	1.1407369e-10	7.39654e-07	0.2695616	0.00032820544	2.452152e-07	1.3733359e-07	5.320943e-10	1.9080414e-07	0.42563513	0.00050120126	1.8771328e-07	0.012750325
1.7728352e-08	2.3253914e-13	9.2591684e-08	0.42501733	7.866972e-08	1.6879962e-08	1.1979552e-08	2.5886615e-12	2.1073548e-08	0.5708395	8.1815017e-07	1.6563487e-08	3.6604022e-06
3.8156613e-06	3.1149303e-09	1.03370085e-05	0.13713293	0.00032793332	3.2806108e-06	2.1205715e-06	1.3621218e-08	3.375841e-06	0.33878976	0.0005418982	2.7200167e-06	0.005544806
0.6370751	0.08446303	0.8533923	1.16164124e-07	0.9661656	0.6353734	0.51502573	0.104090534	0.6083447	0.00043892168	0.9173625	0.493223	0.9225645
3.5246226e-11	7.188387e-20	5.4236443e-10	0.81197935	1.6070207e-12	2.82118e-11	2.792011e-11	8.456084e-18	1.3459046e-10	0.8890053	5.621824e-11	5.4550767e-11	9.9682936e-12
0.16982657	0.014127785	0.36919123	1.2862112e-06	0.9704235	0.16390066	0.10347321	0.018057529	0.1279362	0.0019423233	0.91742355	0.10056649	0.9696427
0.032049403	0.0001292715	0.18684538	3.6430807e-05	0.018978098	0.032350443	0.023207817	0.0002693579	0.049838223	0.0070966803	0.029521648	0.023944255	0.008026028
0.124284424	0.00087229774	0.4449972	4.9300634e-06	0.20029968	0.12488599	0.08653081	0.0015350913	0.15947805	0.002893458	0.19632655	0.08341346	0.081223436
3.5074558e-05	3.9213344e-08	0.00014405024	0.02710989	0.001937481	3.57958e-05	2.052436e-05	1.1941005e-07	3.3887485e-05	0.21226664	0.0023816526	2.2954262e-05	0.013846657
0.00068825996	1.7757158e-07	0.004286372	0.010731122	4.7537815e-05	0.0007638952	0.00064597855	6.573408e-07	0.0014486477	0.10157337	0.0001884286	0.0006431279	5.060117e-05
0.24082199	0.012823985	0.56205887	1.0111585e-06	0.881002	0.2394841	0.15888582	0.0153578045	0.24246976	0.0014293736	0.78830194	0.15862276	0.8409751
0.03699779	0.00018594843	0.1630135	7.6624594e-05	0.055343863	0.03514556	0.023374097	0.00028757207	0.050277226	0.01005245	0.05694443	0.02196684	0.056329105
5.741938e-07	9.542705e-12	4.651352e-06	0.3042983	1.3597372e-06	5.4245544e-07	3.5714578e-07	6.4997355e-11	9.029758e-07	0.44854683	6.913421e-06	5.278056e-07	9.43874e-06
0.0046300762	6.53424e-06	0.03195391	0.00032568848	0.003778566	0.004667798	0.0033300328	1.5445072e-05	0.007121739	0.020630213	0.007813633	0.0033009863	0.009736495
5.7247878e-09	8.031705e-15	4.7572833e-08	0.4951706	3.1066428e-08	5.061203e-09	3.6205778e-09	1.7100636e-13	9.129152e-09	0.62901264	3.1586885e-07	5.7545435e-09	6.0350555e-07
5.5782044e-07	8.713792e-12	4.4258786e-06	0.35569036	3.411408e-07	4.9995606e-07	4.2973153e-07	7.84667e-11	1.019686e-06	0.4932979	2.0556815e-06	5.3363766e-07	4.400068e-06
0.005579034	1.1794346e-05	0.025991874	0.00031253955	0.0025216485	0.0049270415	0.0042250603	3.623964e-05	0.007869399	0.018598989	0.0053124065	0.004004823	0.005595189
0.0020041284	2.0033294e-06	0.010256591	0.001558605	0.0037452928	0.0018530417	0.001365117	6.052231e-06	0.002661372	0.055518806	0.006486339	0.0013640755	0.010779029
1.5100257e-07	1.382114e-11	6.355169e-07	0.26656628	8.583503e-06	1.4155499e-07	8.9422215e-08	7.227023e-11	1.2921996e-07	0.44074538	3.2167354e-05	1.08996076e-07	0.00055949704
0.9712601	0.6674545	0.9926233	1.4306178e-08	0.99298686	0.9705616	0.9554948	0.6744755	0.9777939	0.00018784452	0.9772371	0.95596474	0.84992963
0.9987343	0.98043627	0.9997842	1.0365826e-10	0.9979771	0.9987656	0.99803275	0.97508687	0.99924386	1.7082906e-05	0.99506277	0.99813664	0.8494753
0.0012793617	1.2476639e-06	0.0096221855	0.00198585	0.00035144045	0.0013482472	0.0010573989	3.541527e-06	0.0022594838	0.054480303	0.0010792511	0.0011302496	0.0005720472
1.928256e-08	6.342635e-14	1.0890236e-07	0.49975407	1.02558474e-07	1.6403021e-08	1.320395e-08	1.131539e-12	3.355419e-08	0.6495253	7.131883e-07	1.9700376e-08	2.1676237e-06
